time,seconds_elapsed,z,y,x
1681506795858698800,35.49969873046875,-2.119601459687948,4.007865522050857,4.722124383240938
1681506795868716800,35.509716796875,-2.1015064155489207,4.04833021890819,4.969881584969163
1681506795878733600,35.519733642578124,-2.145486427050829,4.1386996411412955,5.0927778967976565
1681506795888751900,35.529751953125,-2.3470798434972764,4.302159434026479,5.2108822981745
1681506795898768600,35.5397685546875,-2.6286218259274956,4.450292186181247,5.499615068891644
1681506795908786700,35.54978662109375,-2.9389292995929717,4.457325153557956,5.739639046019315
1681506795918803700,35.5598037109375,-3.1447230903387067,4.428659031043947,5.829700425216555
1681506795928821800,35.56982177734375,-3.295176686656475,4.508889336578548,5.821059438121319
1681506795938838800,35.5798388671875,-3.372935633641481,4.569658862578868,5.848966851222515
1681506795948856800,35.58985693359375,-3.3747605109810825,4.745366727140546,5.85429067659378
1681506795958874600,35.59987451171875,-3.334064927977323,5.069024096244573,5.997994214129448
1681506795968891600,35.6098916015625,-3.3173885184645653,5.463551821863651,6.252014567905664
1681506795978909700,35.61990966796875,-3.413766825723648,5.704715032154321,6.416233654725551
1681506795988926700,35.6299267578125,-3.6279613650679585,5.915804591220617,6.6020666074603795
1681506795998944800,35.63994482421875,-3.9885996805667876,5.9176236233413215,6.6556701873540876
1681506796008961800,35.6499619140625,-4.337733436232805,6.090732119059562,6.812067202246189
1681506796018979800,35.659979736328125,-4.6431639515116805,6.168893217104673,6.952718950995802
1681506796028996600,35.66999658203125,-4.706288516205549,6.245469676306843,7.111813534408808
1681506796039015000,35.68001489257812,-4.325180244129896,6.72812167558074,7.341367555448413
1681506796049031700,35.69003173828125,-3.7426740781798955,6.790643890467286,7.902857529115677
1681506796059045600,35.70004565429687,-3.0101743346393106,7.346253573924303,8.552307525786757
1681506796069063700,35.710063720703126,-2.5473899421349167,7.512471725606918,9.066628336521983
1681506796079080700,35.720080810546875,-2.2678547694824633,7.42259213271737,9.628042906865478
1681506796089098800,35.7300986328125,-2.16661937758103,7.781601385709643,9.907607451742887
1681506796099115500,35.74011547851563,-2.065604642692953,7.686518378958105,10.069591326856612
1681506796109133800,35.7501337890625,-1.9227999536931513,7.907854022228717,9.847776960158347
1681506796119150600,35.76015063476562,-1.915377694737911,7.530466816502809,9.327370692029595
1681506796129168400,35.77016845703125,-1.6709109128572046,7.311144851142168,8.354892856329679
1681506796139185700,35.780185546875,-1.4687550402224063,7.022091177907586,7.0803715174406765
1681506796149203500,35.79020336914063,-1.0624608889639378,6.427013407415151,5.673130976366997
1681506796159221800,35.8002216796875,-0.7831411856930702,6.016371582341193,4.473728299087286
1681506796169238500,35.81023852539062,-0.43769349812865255,5.587849232661724,3.4174855539858338
1681506796179256600,35.82025659179688,-0.16027816717438398,5.39786792807579,2.354031562331319
1681506796189273600,35.83027368164063,0.1306757136583328,5.346237109559774,1.3931488873571156
1681506796199291600,35.84029174804687,0.20557043031863867,4.94262006855607,0.6703723731905221
1681506796209308700,35.85030859375,0.483464996157214,4.748223870137333,0.09231880273520945
1681506796219326500,35.860326416015624,0.7626924180347472,4.29508964177072,-0.3320423356115818
1681506796229343700,35.87034375,1.0704384437143801,3.7466046956270933,-0.6603226883411407
1681506796239361500,35.88036157226563,1.1788509607035667,3.24001886305809,-0.8651771524101495
1681506796249378600,35.89037866210938,0.961380687624216,2.757666723513603,-0.8488952951729297
1681506796259396600,35.900396728515624,0.4191887041449547,2.34653214648664,-0.6503180116772651
1681506796269414700,35.91041455078125,-0.19017065314557402,2.023947375050187,-0.4497019158303737
1681506796279431700,35.920431640625,-0.7423135738074779,1.7760504725903272,-0.3562625846326351
1681506796289449700,35.93044970703125,-1.3054887240827082,1.4748866748452185,-0.46285248930454254
1681506796299466500,35.94046655273438,-1.3432780642509459,1.0630752214699983,-0.7346715346217155
1681506796309484800,35.95048486328125,-0.9126479286372661,0.626377164119482,-1.0853577804267407
1681506796319501600,35.96050146484375,-0.4052829283893108,0.29599545519649983,-1.3970570007115601
1681506796329519600,35.97051953125,-0.08574994573891162,0.020381109249591828,-1.7817852168500423
1681506796339537700,35.98053759765625,0.19384086609091608,-0.3884410991817713,-2.317790036126971
1681506796349554400,35.99055444335937,0.5204273474493994,-0.6841840409219264,-2.9539240396291016
1681506796359572700,36.00057275390625,0.770068426695466,-0.9207599234223365,-3.3516718963384626
1681506796369589500,36.010589599609375,0.8262029863715171,-1.0085650481253863,-3.7078380348592996
1681506796379607600,36.02060766601563,0.6891185747146606,-1.1615326730906963,-3.845980138875544
1681506796389624600,36.03062451171875,0.48062900554630905,-1.242944297364354,-3.8492154675349592
1681506796399642600,36.040642578125,0.10622753763291984,-1.199322013258934,-3.850807120640576
1681506796409659600,36.05065966796875,-0.4354606245100498,-1.1114490840166806,-3.816447170399129
1681506796419677400,36.060677490234376,-0.9693804542064666,-0.9938695832967758,-3.928064547844231
1681506796429695500,36.07069555664062,-1.4652426481872796,-0.8923258560985327,-4.2178705007508395
